Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
ec9102ee-3288-4101-af76-62a48ac4c60a,Trial 1,3c9bbf15-e24e-4cb3-95c5-06820fcfb0f3,Paige

hrvSummaryId,timezoneOffsetInMs,unixTimestampInMs,isoDate,hrv
x388f9be-66e91217,-14400000,1726558436000,2024-09-17T03:33:56.000-04:00,72
x388f9be-66e91217,-14400000,1726558736000,2024-09-17T03:38:56.000-04:00,68
x388f9be-66e91217,-14400000,1726559036000,2024-09-17T03:43:56.000-04:00,84
x388f9be-66e91217,-14400000,1726559336000,2024-09-17T03:48:56.000-04:00,90
x388f9be-66e91217,-14400000,1726559636000,2024-09-17T03:53:56.000-04:00,74
x388f9be-66e91217,-14400000,1726559936000,2024-09-17T03:58:56.000-04:00,75
x388f9be-66e91217,-14400000,1726560236000,2024-09-17T04:03:56.000-04:00,80
x388f9be-66e91217,-14400000,1726560536000,2024-09-17T04:08:56.000-04:00,86
x388f9be-66e91217,-14400000,1726560836000,2024-09-17T04:13:56.000-04:00,82
x388f9be-66e91217,-14400000,1726561136000,2024-09-17T04:18:56.000-04:00,75
x388f9be-66e91217,-14400000,1726561436000,2024-09-17T04:23:56.000-04:00,72
x388f9be-66e91217,-14400000,1726561736000,2024-09-17T04:28:56.000-04:00,77
x388f9be-66e91217,-14400000,1726562036000,2024-09-17T04:33:56.000-04:00,77
x388f9be-66e91217,-14400000,1726562336000,2024-09-17T04:38:56.000-04:00,81
x388f9be-66e91217,-14400000,1726562636000,2024-09-17T04:43:56.000-04:00,73
x388f9be-66e91217,-14400000,1726562936000,2024-09-17T04:48:56.000-04:00,82
x388f9be-66e91217,-14400000,1726563236000,2024-09-17T04:53:56.000-04:00,86
x388f9be-66e91217,-14400000,1726563536000,2024-09-17T04:58:56.000-04:00,81
x388f9be-66e91217,-14400000,1726563836000,2024-09-17T05:03:56.000-04:00,73
x388f9be-66e91217,-14400000,1726564136000,2024-09-17T05:08:56.000-04:00,78
x388f9be-66e91217,-14400000,1726564436000,2024-09-17T05:13:56.000-04:00,85
x388f9be-66e91217,-14400000,1726564736000,2024-09-17T05:18:56.000-04:00,78
x388f9be-66e91217,-14400000,1726565036000,2024-09-17T05:23:56.000-04:00,69
x388f9be-66e91217,-14400000,1726565336000,2024-09-17T05:28:56.000-04:00,71
x388f9be-66e91217,-14400000,1726565636000,2024-09-17T05:33:56.000-04:00,75
x388f9be-66e91217,-14400000,1726565936000,2024-09-17T05:38:56.000-04:00,75
x388f9be-66e91217,-14400000,1726566236000,2024-09-17T05:43:56.000-04:00,77
x388f9be-66e91217,-14400000,1726566536000,2024-09-17T05:48:56.000-04:00,84
x388f9be-66e91217,-14400000,1726566836000,2024-09-17T05:53:56.000-04:00,79
x388f9be-66e91217,-14400000,1726567136000,2024-09-17T05:58:56.000-04:00,87
x388f9be-66e91217,-14400000,1726567436000,2024-09-17T06:03:56.000-04:00,94
x388f9be-66e91217,-14400000,1726567736000,2024-09-17T06:08:56.000-04:00,92
x388f9be-66e91217,-14400000,1726568036000,2024-09-17T06:13:56.000-04:00,88
x388f9be-66e91217,-14400000,1726568336000,2024-09-17T06:18:56.000-04:00,91
x388f9be-66e91217,-14400000,1726568636000,2024-09-17T06:23:56.000-04:00,82
x388f9be-66e91217,-14400000,1726568936000,2024-09-17T06:28:56.000-04:00,90
x388f9be-66e91217,-14400000,1726569236000,2024-09-17T06:33:56.000-04:00,82
x388f9be-66e91217,-14400000,1726569536000,2024-09-17T06:38:56.000-04:00,70
x388f9be-66e91217,-14400000,1726569836000,2024-09-17T06:43:56.000-04:00,76
x388f9be-66e91217,-14400000,1726570136000,2024-09-17T06:48:56.000-04:00,86
x388f9be-66e91217,-14400000,1726570436000,2024-09-17T06:53:56.000-04:00,78
x388f9be-66e91217,-14400000,1726570736000,2024-09-17T06:58:56.000-04:00,82
x388f9be-66e91217,-14400000,1726571036000,2024-09-17T07:03:56.000-04:00,81
x388f9be-66e91217,-14400000,1726571336000,2024-09-17T07:08:56.000-04:00,83
x388f9be-66e91217,-14400000,1726571636000,2024-09-17T07:13:56.000-04:00,77
x388f9be-66e91217,-14400000,1726571936000,2024-09-17T07:18:56.000-04:00,73
x388f9be-66e91217,-14400000,1726572236000,2024-09-17T07:23:56.000-04:00,82
x388f9be-66e91217,-14400000,1726572536000,2024-09-17T07:28:56.000-04:00,83
x388f9be-66e91217,-14400000,1726572836000,2024-09-17T07:33:56.000-04:00,80
x388f9be-66e91217,-14400000,1726573136000,2024-09-17T07:38:56.000-04:00,82
x388f9be-66e91217,-14400000,1726573436000,2024-09-17T07:43:56.000-04:00,81
x388f9be-66e91217,-14400000,1726573736000,2024-09-17T07:48:56.000-04:00,91
x388f9be-66e91217,-14400000,1726574036000,2024-09-17T07:53:56.000-04:00,91
x388f9be-66e91217,-14400000,1726574336000,2024-09-17T07:58:56.000-04:00,78
x388f9be-66e91217,-14400000,1726574636000,2024-09-17T08:03:56.000-04:00,74
x388f9be-66e91217,-14400000,1726574936000,2024-09-17T08:08:56.000-04:00,84
x388f9be-66e91217,-14400000,1726575236000,2024-09-17T08:13:56.000-04:00,83
x388f9be-66e91217,-14400000,1726575536000,2024-09-17T08:18:56.000-04:00,79
x388f9be-66e91217,-14400000,1726575836000,2024-09-17T08:23:56.000-04:00,84
x388f9be-66e91217,-14400000,1726576136000,2024-09-17T08:28:56.000-04:00,85
